advertiser,brand,media_group,media,media_owner,dow,national_local,market,program,program_genre,daypart,property,flight_date,spend_usd,units
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,GRUMPY OLD MEN,ENTERTAINMENT,Weekend Afternoon,POP,2025-09-01,315.0,3.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,INTERN MOVIE,ENTERTAINMENT,Early Fringe,POP,2025-09-01,525.0,5.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,INTERN MOVIE,ENTERTAINMENT,Saturday Morning,POP,2025-09-01,198.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,INTERN MOVIE,ENTERTAINMENT,Weekend Afternoon,POP,2025-09-01,525.0,5.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,LONGEST YARD MOVIE,ENTERTAINMENT,Saturday Morning,POP,2025-09-01,198.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,LONGEST YARD MOVIE,ENTERTAINMENT,Weekend Afternoon,POP,2025-09-01,396.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,PIXELS,ENTERTAINMENT,Early Fringe,POP,2025-09-01,209.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Saturday,NATIONAL,TOTAL_US,PIXELS,ENTERTAINMENT,Saturday Morning,POP,2025-09-01,693.0,5.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,AMERICAN CORNHOLE LEAGUE,SPORTS,Weekend Afternoon,CBSS,2025-09-01,384.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CAMBRIDGE: A UNITED STOR,ENTERTAINMENT,Weekend Afternoon,CBSS,2025-09-01,234.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CELEBRITY FAMILY FEUD,ENTERTAINMENT,Weekend Afternoon,BET,2025-09-01,694.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CRIMINAL MINDS,ENTERTAINMENT,Early Fringe,POP,2025-09-01,1017.0,9.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CRIMINAL MINDS,ENTERTAINMENT,Weekend Afternoon,POP,2025-09-01,339.0,3.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,FERRARI CHALLENGE NORTH,SPORTS,Early Fringe,CBSS,2025-09-01,234.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,FERRARI CHALLENGE NORTH,SPORTS,Weekend Afternoon,CBSS,2025-09-01,117.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,FIM MOTOCROSS WORLD CHAM,SPORTS,Early Fringe,CBSS,2025-09-01,351.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MARTIN,ENTERTAINMENT,Sunday Morning,BET,2025-09-01,456.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,NCIS,ENTERTAINMENT,Weekend Afternoon,POP,2025-09-01,678.0,6.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,NCIS,ENTERTAINMENT,Sunday Morning,POP,2025-09-01,2376.0,18.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,RIDICULOUSNESS,ENTERTAINMENT,Overnight,MTV,2025-09-01,332.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,TYLER PERRY'S FOR BETTER,ENTERTAINMENT,Sunday Morning,BET,2025-09-01,912.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,ALITA: BATTLE ANGEL,ENTERTAINMENT,Morning,FXX,2025-09-01,193.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,ESPN,2025-09-01,24121.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-09-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late News,SEC,2025-09-01,285.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late Fringe,SEC,2025-09-01,95.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Overnight,ESPN,2025-09-01,1191.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL LIVE,SPORTS,Late News,ESP2,2025-09-01,191.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,DARK PHOENIX,ENTERTAINMENT,Afternoon,FXX,2025-09-01,1156.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,FAMILY GUY,ENTERTAINMENT,Afternoon,FXX,2025-09-01,86.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,FAMILY GUY,ENTERTAINMENT,Prime Time,FXX,2025-09-01,996.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,KING OF THE HILL,ENTERTAINMENT,Overnight,FXX,2025-09-01,266.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,MONDAY NIGHT KICKOFF,SPORTS,Prime Access,ESPN,2025-09-01,364990.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-09-01,340.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-09-01,1190.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Prime Access,SEC,2025-09-01,298.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Prime Time,SEC,2025-09-01,149.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SATURDAY NIGHT FOOTBALL,SPORTS,Prime Time,SEC,2025-09-01,95.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SATURDAY NIGHT FOOTBALL,SPORTS,Late News,SEC,2025-09-01,95.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SATURDAY NIGHT FOOTBALL,SPORTS,Late Fringe,SEC,2025-09-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Morning,SEC,2025-09-01,680.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Afternoon,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Prime Time,SEC,2025-09-01,402.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Afternoon,SEC,2025-09-01,3915.0,15.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC NOW: OPEN MIC,SPORTS,Afternoon,SEC,2025-09-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Early Morning,SEC,2025-09-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Morning,SEC,2025-09-01,756.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Early Morning,SEC,2025-09-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,UFC ARCHIVAL,SPORTS,Late Fringe,ESP2,2025-09-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,YANKEES-DODGERS: AN UNCI,ENTERTAINMENT,Prime Access,ESP2,2025-09-01,640.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,30 FOR 30,SPORTS,Late Fringe,ESP2,2025-09-01,187.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,30 FOR 30: BERLUSCONI: C,SPORTS,Prime Time,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,BASEBALL TONIGHT,SPORTS,Afternoon,ESPN,2025-09-01,1929.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,DARK PHOENIX,ENTERTAINMENT,Morning,FXX,2025-09-01,386.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-09-01,510.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-09-01,1020.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-09-01,1020.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Early Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Morning,SEC,2025-09-01,452.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Early Morning,SEC,2025-09-01,1209.0,9.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Morning,SEC,2025-09-01,1700.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Afternoon,SEC,2025-09-01,340.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Prime Time,SEC,2025-09-01,201.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Access,SEC,2025-09-01,201.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Time,SEC,2025-09-01,335.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW: OPEN MIC,SPORTS,Afternoon,SEC,2025-09-01,753.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Afternoon,FXX,2025-09-01,86.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Early Morning,SEC,2025-09-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Afternoon,SEC,2025-09-01,286.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Prime Time,SEC,2025-09-01,410.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Morning,SEC,2025-09-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Afternoon,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Prime Access,ESP2,2025-09-01,390.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Afternoon,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,30 FOR 30,SPORTS,Late Fringe,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Early Morning,SEC,2025-09-01,129.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Morning,SEC,2025-09-01,693.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Afternoon,SEC,2025-09-01,433.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-09-01,190.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late Fringe,SEC,2025-09-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,INVINCIBLE MOVIE,ENTERTAINMENT,Afternoon,FX,2025-09-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,MLB SQUEEZE PLAY,SPORTS,Prime Time,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-09-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-09-01,1700.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-09-01,1020.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Morning,SEC,2025-09-01,340.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Afternoon,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Prime Time,SEC,2025-09-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Morning,SEC,2025-09-01,378.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-09-01,1204.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early News,SEC,2025-09-01,276.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Late News,SEC,2025-09-01,140.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC STORIED,SPORTS,Afternoon,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Early Morning,SEC,2025-09-01,129.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Afternoon,SEC,2025-09-01,1559.0,11.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-09-01,190.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE GAMEDAY PODCAST,SPORTS,Early News,ESP2,2025-09-01,415.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,NECAXA,ENTERTAINMENT,Prime Time,FXX,2025-09-01,582.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,NECAXA,ENTERTAINMENT,Late Fringe,FXX,2025-09-01,64.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-09-01,1360.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-09-01,680.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Morning,SEC,2025-09-01,510.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Afternoon,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-09-01,602.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC STORIED,SPORTS,Morning,SEC,2025-09-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,UFC MAIN EVENT,SPORTS,Late News,ESP2,2025-09-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Prime Access,SEC,2025-09-01,853.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Prime Time,SEC,2025-09-01,298.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-09-01,680.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-09-01,510.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Early Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Morning,SEC,2025-09-01,510.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Time,SEC,2025-09-01,134.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Late News,SEC,2025-09-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC STORIED,SPORTS,Early Morning,SEC,2025-09-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Afternoon,SEC,2025-09-01,1700.0,7.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Morning,FXX,2025-09-01,172.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SPORTSCENTER,SPORTS,Late Fringe,ESP2,2025-09-01,246.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Early Morning,SEC,2025-09-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Afternoon,SEC,2025-09-01,143.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WNBA COUNTDOWN,SPORTS,Prime Access,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WNBA COUNTDOWN,SPORTS,Prime Time,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Morning,SEC,2025-09-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Afternoon,SEC,2025-09-01,301.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Saturday Morning,SEC,2025-09-01,163.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SEC NATION,SPORTS,Saturday Morning,SEC,2025-09-01,1630.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Saturday Morning,SEC,2025-09-01,672.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Saturday Morning,SEC,2025-09-01,192.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,30 FOR 30,SPORTS,Early Fringe,ESP2,2025-09-01,718.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Sunday Morning,SEC,2025-09-01,130.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL SCRBRD,SPORTS,Early Fringe,ESP2,2025-09-01,2154.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,ESPN FILMS,SPORTS,Prime Time,ESP2,2025-09-01,461.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,FUTURAMA,ENTERTAINMENT,Overnight,FXX,2025-09-01,133.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,KING OF THE HILL,ENTERTAINMENT,Sunday Morning,FXX,2025-09-01,760.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,"NOT SO FAST, MY FRIEND",SPORTS,Weekend Afternoon,ESP2,2025-09-01,718.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Sunday Morning,SEC,2025-09-01,1467.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Weekend Afternoon,FXX,2025-09-01,203.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,SPORTSCENTER SPECIAL: MY,SPORTS,Prime Time,ESP2,2025-09-01,922.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,WNBA BASKETBALL PLAYOFFS,SPORTS,Early Fringe,ESPN,2025-09-01,4641.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Sunday Morning,SEC,2025-09-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Monday,NATIONAL,TOTAL_US,BEACHFRONT BARGAIN HUNT,INFORMATIONAL,Prime Time,HGTV,2025-09-01,5980.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Monday,NATIONAL,TOTAL_US,BEAT BOBBY FLAY,ENTERTAINMENT,Prime Time,FOOD,2025-09-01,6926.0,2.0
